# Credits: EU Copernicus Marine Service information - https://marine.copernicus.eu
# Product: WAVE_GLO_PHY_SWH_L3_NRT_014_001
# Dataset: cmems_obs-wave_glo_phy-swh_nrt_s3a-l3_PT1S
# Variable: Sea surface wave significant height (VAVH) m

parameter,platformId,platformType,time,longitude,latitude,depth,pressure,value,valueQc
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:05.000Z,2.700539,62.50353,0,,1.1550001,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:06.000Z,2.654788,62.55966,0,,1.159,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:07.000Z,2.60888,62.61578,0,,1.1700001,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:08.000Z,2.562814,62.671886,0,,1.189,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:09.000Z,2.51659,62.72798,0,,1.202,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:10.000Z,2.470206,62.78406,0,,1.195,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:11.000Z,2.423661,62.84013,0,,1.1700001,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:12.000Z,2.376955,62.896187,0,,1.13,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:13.000Z,2.330086,62.952225,0,,1.0780001,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:14.000Z,2.283054,63.00825,0,,1.039,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:15.000Z,2.235857,63.064266,0,,1.021,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:16.000Z,2.188495,63.12027,0,,0.93900007,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:17.000Z,2.140966,63.176254,0,,0.79700005,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:18.000Z,2.093269,63.232227,0,,0.69500005,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:19.000Z,2.045404,63.288185,0,,0.689,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:20.000Z,1.99737,63.34413,0,,0.74,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:21.000Z,1.949165,63.400063,0,,0.79200006,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:22.000Z,1.900788,63.455982,0,,0.82600003,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:23.000Z,1.852239,63.511883,0,,0.85,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:24.000Z,1.803516,63.567772,0,,0.873,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:25.000Z,1.754618,63.62365,0,,0.906,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:26.000Z,1.705544,63.67951,0,,0.947,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:27.000Z,1.656293,63.73535,0,,0.99700004,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:28.000Z,1.606864,63.791183,0,,1.044,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:29.000Z,1.557256,63.847,0,,1.088,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:30.000Z,1.507468,63.9028,0,,1.1040001,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:31.000Z,1.457498,63.958588,0,,1.102,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:32.000Z,1.407346,64.01436,0,,1.1040001,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:33.000Z,1.357011,64.070114,0,,1.123,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:34.000Z,1.30649,64.125854,0,,1.143,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:35.000Z,1.255784,64.18159,0,,1.156,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:36.000Z,1.20489,64.2373,0,,1.144,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:37.000Z,1.153809,64.29299,0,,1.11,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:38.000Z,1.102538,64.34867,0,,1.065,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:39.000Z,1.051076,64.404335,0,,1.013,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:40.000Z,0.999422,64.459984,0,,0.96000004,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:41.000Z,0.947576,64.51562,0,,0.919,1
VAVH,Sentinel-3A,SAT,2024-07-11T20:42:43.000Z,0.843299,64.62683,0,,0.89800006,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:05.000Z,7.476361,57.928085,0,,0.75900006,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:06.000Z,7.440839,57.871105,0,,0.753,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:07.000Z,7.405416,57.81412,0,,0.753,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:08.000Z,7.370091,57.75713,0,,0.75900006,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:09.000Z,7.334864,57.700127,0,,0.76900005,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:10.000Z,7.299734,57.643116,0,,0.78200006,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:11.000Z,7.264701,57.586098,0,,0.794,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:12.000Z,7.229765,57.52907,0,,0.80300003,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:13.000Z,7.194924,57.47204,0,,0.81600004,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:14.000Z,7.160178,57.414993,0,,0.84000003,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:15.000Z,7.125528,57.357944,0,,0.878,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:16.000Z,7.090971,57.300884,0,,0.90800005,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:17.000Z,7.056509,57.24382,0,,0.90300006,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:18.000Z,7.02214,57.18675,0,,0.859,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:19.000Z,6.987864,57.129665,0,,0.82100004,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:20.000Z,6.95368,57.072575,0,,0.818,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:21.000Z,6.919588,57.015476,0,,0.84400004,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:22.000Z,6.885587,56.958374,0,,0.86800003,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:23.000Z,6.851678,56.90126,0,,0.88100004,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:24.000Z,6.817859,56.84414,0,,0.892,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:25.000Z,6.78413,56.787014,0,,0.90200007,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:26.000Z,6.750491,56.729877,0,,0.91300005,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:27.000Z,6.716941,56.672737,0,,0.92600006,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:28.000Z,6.68348,56.615585,0,,0.94400007,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:29.000Z,6.650107,56.55843,0,,0.96500003,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:30.000Z,6.616821,56.501263,0,,0.989,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:31.000Z,6.583623,56.44409,0,,1.013,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:32.000Z,6.550512,56.38691,0,,1.039,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:33.000Z,6.517488,56.329723,0,,1.065,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:34.000Z,6.48455,56.27253,0,,1.0890001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:35.000Z,6.451697,56.21533,0,,1.11,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:36.000Z,6.418929,56.15812,0,,1.131,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:37.000Z,6.386246,56.100903,0,,1.146,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:38.000Z,6.353648,56.043682,0,,1.1750001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:39.000Z,6.321133,55.98645,0,,1.2160001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:40.000Z,6.288702,55.929214,0,,1.251,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:41.000Z,6.256355,55.87197,0,,1.2720001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:42.000Z,6.224089,55.81472,0,,1.291,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:43.000Z,6.191906,55.75746,0,,1.309,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:44.000Z,6.159805,55.700195,0,,1.3290001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:45.000Z,6.127786,55.642925,0,,1.3490001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:46.000Z,6.095847,55.585644,0,,1.3670001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:47.000Z,6.063989,55.52836,0,,1.3820001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:48.000Z,6.032211,55.471066,0,,1.393,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:49.000Z,6.000514,55.41377,0,,1.4100001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:50.000Z,5.968895,55.35646,0,,1.4070001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:51.000Z,5.937356,55.29915,0,,1.4100001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:52.000Z,5.905895,55.24183,0,,1.4120001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:53.000Z,5.874513,55.184505,0,,1.417,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:54.000Z,5.843209,55.12717,0,,1.424,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:55.000Z,5.811982,55.06983,0,,1.437,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:56.000Z,5.780832,55.012486,0,,1.4580001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:57.000Z,5.74976,54.955135,0,,1.4870001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:58.000Z,5.718763,54.897778,0,,1.519,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:26:59.000Z,5.687843,54.84041,0,,1.5350001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:00.000Z,5.656998,54.78304,0,,1.536,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:01.000Z,5.626229,54.72566,0,,1.539,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:02.000Z,5.595534,54.668278,0,,1.5500001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:03.000Z,5.564915,54.610886,0,,1.5690001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:04.000Z,5.534369,54.553486,0,,1.585,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:05.000Z,5.503897,54.496082,0,,1.5910001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:06.000Z,5.473499,54.438675,0,,1.5870001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:07.000Z,5.443174,54.381256,0,,1.5860001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:08.000Z,5.412922,54.323833,0,,1.588,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:09.000Z,5.382742,54.266407,0,,1.5890001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:10.000Z,5.352634,54.208973,0,,1.5840001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:11.000Z,5.322599,54.15153,0,,1.575,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:12.000Z,5.292634,54.094086,0,,1.565,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:13.000Z,5.262741,54.036633,0,,1.5510001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:14.000Z,5.232918,53.97917,0,,1.534,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:15.000Z,5.203166,53.921707,0,,1.514,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:16.000Z,5.173484,53.864235,0,,1.4900001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:17.000Z,5.143871,53.80676,0,,1.4660001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:18.000Z,5.114328,53.749275,0,,1.4430001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:19.000Z,5.084854,53.691784,0,,1.424,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:20.000Z,5.055449,53.63429,0,,1.399,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:21.000Z,5.026113,53.57679,0,,1.3900001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:22.000Z,4.996844,53.519283,0,,1.3640001,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:23.000Z,4.967643,53.46177,0,,1.297,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:24.000Z,4.93851,53.40425,0,,1.445,1
VAVH,Sentinel-3A,SAT,2024-07-12T10:27:25.000Z,4.909444,53.346725,0,,1.631,1
VAVH,Sentinel-3A,SAT,2024-07-12T20:16:17.000Z,8.165322,63.775913,0,,0.66400003,1
VAVH,Sentinel-3A,SAT,2024-07-12T20:16:18.000Z,8.115765,63.831734,0,,0.637,1
VAVH,Sentinel-3A,SAT,2024-07-12T20:16:19.000Z,8.066028,63.88754,0,,0.592,1
VAVH,Sentinel-3A,SAT,2024-07-12T20:16:20.000Z,8.01611,63.94333,0,,0.59900004,1
VAVH,Sentinel-3A,SAT,2024-07-12T20:16:21.000Z,7.96601,63.999104,0,,0.573,1
VAVH,Sentinel-3A,SAT,2024-07-12T20:16:22.000Z,7.915727,64.05486,0,,0.59400004,1
VAVH,Sentinel-3A,SAT,2024-07-12T20:16:23.000Z,7.865259,64.11061,0,,0.703,1
VAVH,Sentinel-3A,SAT,2024-07-12T20:16:24.000Z,7.814606,64.166336,0,,0.72,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:02.000Z,-3.641955,53.355804,0,,0.36100003,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:03.000Z,-3.671034,53.41333,0,,0.34800002,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:05.000Z,-3.729393,53.528362,0,,0.34,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:06.000Z,-3.758674,53.58587,0,,0.35200003,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:07.000Z,-3.788023,53.64337,0,,0.37500003,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:08.000Z,-3.817441,53.700867,0,,0.40500003,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:09.000Z,-3.846928,53.758358,0,,0.43500003,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:10.000Z,-3.876484,53.81584,0,,0.45900002,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:11.000Z,-3.906109,53.87332,0,,0.46100003,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:12.000Z,-3.935804,53.930794,0,,0.45100003,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:13.000Z,-3.96557,53.98826,0,,0.47300002,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:14.000Z,-3.995406,54.04572,0,,0.47300002,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:15.000Z,-4.025312,54.103172,0,,0.41500002,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:16.000Z,-4.05529,54.16062,0,,0.354,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:17.000Z,-4.085339,54.21806,0,,0.342,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:18.000Z,-4.11546,54.275497,0,,0.365,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:19.000Z,-4.145653,54.332928,0,,0.381,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:20.000Z,-4.175919,54.39035,0,,0.37800002,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:21.000Z,-4.206258,54.447765,0,,0.36200002,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:22.000Z,-4.23667,54.505177,0,,0.34300002,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:23.000Z,-4.267155,54.56258,0,,0.32700002,1
VAVH,Sentinel-3A,SAT,2024-07-13T21:28:24.000Z,-4.297714,54.61998,0,,0.321,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:43.000Z,0.47103,64.66886,0,,1.5350001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:44.000Z,0.418642,64.61327,0,,1.5020001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:45.000Z,0.36645,64.55767,0,,1.5020001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:46.000Z,0.314452,64.50205,0,,1.5090001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:47.000Z,0.262649,64.44642,0,,1.5180001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:48.000Z,0.211039,64.39077,0,,1.5350001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:49.000Z,0.15962,64.3351,0,,1.5610001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:50.000Z,0.108391,64.27942,0,,1.5960001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:51.000Z,0.057352,64.223724,0,,1.636,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:52.000Z,0.0065,64.168015,0,,1.6730001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:53.000Z,-0.044164,64.11228,0,,1.7060001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:54.000Z,-0.094643,64.05654,0,,1.7270001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:55.000Z,-0.144938,64.00078,0,,1.7170001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:56.000Z,-0.195049,63.945007,0,,1.7080001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:57.000Z,-0.244978,63.88922,0,,1.7160001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:58.000Z,-0.294726,63.833416,0,,1.738,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:12:59.000Z,-0.344294,63.7776,0,,1.779,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:00.000Z,-0.393683,63.721767,0,,1.8130001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:01.000Z,-0.442894,63.66592,0,,1.8010001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:02.000Z,-0.491929,63.610058,0,,1.7110001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:03.000Z,-0.540788,63.554184,0,,1.554,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:04.000Z,-0.589472,63.49829,0,,1.3770001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:05.000Z,-0.637983,63.442387,0,,1.228,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:06.000Z,-0.686321,63.38647,0,,1.1930001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:07.000Z,-0.734488,63.330536,0,,1.312,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:08.000Z,-0.782485,63.27459,0,,1.4640001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:09.000Z,-0.830313,63.218628,0,,1.567,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:10.000Z,-0.877972,63.162655,0,,1.603,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:11.000Z,-0.925464,63.106667,0,,1.59,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:12.000Z,-0.972789,63.050667,0,,1.5910001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:13.000Z,-1.019949,62.994648,0,,1.6070001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:14.000Z,-1.066945,62.93862,0,,1.639,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:15.000Z,-1.113778,62.88258,0,,1.6730001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:16.000Z,-1.160449,62.826523,0,,1.6940001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:17.000Z,-1.206958,62.770454,0,,1.7140001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:18.000Z,-1.253306,62.71437,0,,1.7370001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:19.000Z,-1.299496,62.658276,0,,1.7620001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:20.000Z,-1.345526,62.60217,0,,1.7900001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:21.000Z,-1.391399,62.546047,0,,1.8180001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:22.000Z,-1.437116,62.489914,0,,1.8470001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:23.000Z,-1.482677,62.433765,0,,1.8770001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:24.000Z,-1.528083,62.377605,0,,1.9060001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:25.000Z,-1.573335,62.321434,0,,1.9360001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:26.000Z,-1.618435,62.26525,0,,1.9660001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:27.000Z,-1.663382,62.209053,0,,1.983,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:28.000Z,-1.708178,62.152843,0,,1.9810001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:29.000Z,-1.752824,62.096622,0,,1.9610001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:30.000Z,-1.79732,62.040386,0,,1.9230001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:31.000Z,-1.841668,61.984142,0,,1.891,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:32.000Z,-1.885869,61.927883,0,,1.8770001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:33.000Z,-1.929922,61.871613,0,,1.8900001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:34.000Z,-1.97383,61.815327,0,,1.9200001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:35.000Z,-2.017592,61.759033,0,,1.9350001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:36.000Z,-2.06121,61.70273,0,,1.9280001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:37.000Z,-2.104685,61.646408,0,,1.9020001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:38.000Z,-2.148017,61.59008,0,,1.8730001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:39.000Z,-2.191207,61.533737,0,,1.858,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:40.000Z,-2.234257,61.477383,0,,1.8730001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:41.000Z,-2.277166,61.42102,0,,1.9250001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:42.000Z,-2.319936,61.364643,0,,2.013,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:43.000Z,-2.362567,61.308254,0,,2.118,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:44.000Z,-2.405061,61.251858,0,,2.209,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:45.000Z,-2.447418,61.195446,0,,2.266,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:46.000Z,-2.489638,61.139023,0,,2.302,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:47.000Z,-2.531723,61.082592,0,,2.4080002,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:48.000Z,-2.573674,61.026146,0,,2.5300002,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:49.000Z,-2.61549,60.969692,0,,2.608,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:50.000Z,-2.657174,60.913227,0,,2.5660002,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:51.000Z,-2.698725,60.85675,0,,2.427,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:52.000Z,-2.740144,60.800262,0,,2.2810001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:53.000Z,-2.781433,60.743763,0,,2.171,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:54.000Z,-2.822591,60.687256,0,,2.117,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:55.000Z,-2.863621,60.630733,0,,2.1130002,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:56.000Z,-2.904521,60.574203,0,,2.117,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:57.000Z,-2.945293,60.517662,0,,2.1200001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:58.000Z,-2.985939,60.46111,0,,2.1030002,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:13:59.000Z,-3.026457,60.40455,0,,2.069,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:00.000Z,-3.06685,60.347977,0,,2.032,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:01.000Z,-3.107118,60.291393,0,,2.005,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:02.000Z,-3.147261,60.2348,0,,1.9890001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:03.000Z,-3.187281,60.178196,0,,1.9820001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:04.000Z,-3.227177,60.121586,0,,1.9890001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:05.000Z,-3.266951,60.06496,0,,2.019,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:06.000Z,-3.306604,60.008327,0,,2.068,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:07.000Z,-3.346135,59.951683,0,,2.1230001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:08.000Z,-3.385547,59.895027,0,,2.147,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:09.000Z,-3.424838,59.838364,0,,2.121,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:10.000Z,-3.46401,59.781693,0,,2.0630002,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:11.000Z,-3.503064,59.72501,0,,2,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:12.000Z,-3.542001,59.668316,0,,1.9610001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:13.000Z,-3.58082,59.611614,0,,1.9560001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:14.000Z,-3.619523,59.5549,0,,1.9740001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:15.000Z,-3.65811,59.49818,0,,1.9930001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:16.000Z,-3.696581,59.44145,0,,2.012,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:17.000Z,-3.734939,59.384705,0,,2.01,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:18.000Z,-3.773182,59.327957,0,,1.9920001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:19.000Z,-3.811312,59.271194,0,,1.9670001,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:20.000Z,-3.849329,59.214428,0,,1.9420002,1
VAVH,Sentinel-3A,SAT,2024-07-14T11:14:21.000Z,-3.887234,59.157646,0,,1.9280001,1
