# Credits: EU Copernicus Marine Service information - https://marine.copernicus.eu
# Product: WAVE_GLO_PHY_SWH_L3_NRT_014_001
# Dataset: cmems_obs-wave_glo_phy-swh_nrt_s6a-l3_PT1S
# Variable: Sea surface wave significant height (VAVH) m

parameter,platformId,platformType,time,longitude,latitude,depth,pressure,value,valueQc
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:10.000Z,-6.026316,66.13482,0,,1.4280001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:11.000Z,-5.899263,66.13632,0,,1.4430001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:12.000Z,-5.772195,66.13772,0,,1.45,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:13.000Z,-5.645112,66.139,0,,1.4440001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:14.000Z,-5.518017,66.14017,0,,1.4330001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:15.000Z,-5.390911,66.14123,0,,1.4230001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:16.000Z,-5.263794,66.14217,0,,1.422,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:17.000Z,-5.136668,66.143005,0,,1.432,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:18.000Z,-5.009534,66.14373,0,,1.4440001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:19.000Z,-4.882393,66.14434,0,,1.45,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:20.000Z,-4.755246,66.144844,0,,1.4490001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:21.000Z,-4.628095,66.14523,0,,1.4430001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:22.000Z,-4.50094,66.14551,0,,1.4360001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:24.000Z,-4.246624,66.14574,0,,1.4300001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:25.000Z,-4.119466,66.145676,0,,1.437,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:26.000Z,-3.992309,66.14551,0,,1.4610001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:27.000Z,-3.865154,66.14523,0,,1.4950001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:28.000Z,-3.738002,66.144844,0,,1.5230001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:29.000Z,-3.610855,66.14434,0,,1.542,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:30.000Z,-3.483714,66.14373,0,,1.5580001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:31.000Z,-3.35658,66.143005,0,,1.5710001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:32.000Z,-3.229454,66.142166,0,,1.5810001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:33.000Z,-3.102337,66.14122,0,,1.595,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:34.000Z,-2.975231,66.14016,0,,1.6150001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:35.000Z,-2.848136,66.13899,0,,1.6400001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:36.000Z,-2.721054,66.13771,0,,1.669,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:37.000Z,-2.593985,66.13632,0,,1.702,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:38.000Z,-2.466932,66.13482,0,,1.7360001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:39.000Z,-2.339894,66.1332,0,,1.769,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:40.000Z,-2.212874,66.13148,0,,1.7980001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:41.000Z,-2.085872,66.12964,0,,1.8230001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:42.000Z,-1.95889,66.12769,0,,1.8440001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:43.000Z,-1.831929,66.12563,0,,1.863,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:44.000Z,-1.704989,66.12346,0,,1.8840001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:45.000Z,-1.578072,66.12118,0,,1.9240001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:46.000Z,-1.45118,66.11879,0,,1.9690001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:47.000Z,-1.324312,66.11629,0,,2.005,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:48.000Z,-1.197471,66.11367,0,,2.0270002,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:49.000Z,-1.070658,66.11095,0,,2.038,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:50.000Z,-0.943873,66.10811,0,,2.039,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:51.000Z,-0.817118,66.10516,0,,2.025,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:52.000Z,-0.690394,66.102104,0,,2.0070002,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:53.000Z,-0.563702,66.09893,0,,1.9940001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:54.000Z,-0.437043,66.09566,0,,1.996,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:55.000Z,-0.310419,66.09226,0,,2.0180001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:56.000Z,-0.183829,66.08876,0,,2.066,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:57.000Z,-0.057277,66.08515,0,,2.141,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:58.000Z,0.069238,66.08143,0,,2.204,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:40:59.000Z,0.195714,66.0776,0,,2.246,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:00.000Z,0.32215,66.073654,0,,2.242,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:01.000Z,0.448546,66.0696,0,,2.216,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:02.000Z,0.574899,66.06544,0,,2.2110002,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:03.000Z,0.701209,66.061165,0,,2.206,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:04.000Z,0.827474,66.05678,0,,2.183,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:05.000Z,0.953694,66.052284,0,,2.1390002,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:06.000Z,1.079868,66.04768,0,,2.0830002,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:07.000Z,1.205994,66.04297,0,,2.038,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:08.000Z,1.332071,66.03814,0,,1.9820001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:09.000Z,1.458099,66.03321,0,,1.9280001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:10.000Z,1.584075,66.02816,0,,1.8870001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:11.000Z,1.71,66.02301,0,,1.866,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:12.000Z,1.835871,66.017746,0,,1.871,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:13.000Z,1.961688,66.012375,0,,1.894,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:14.000Z,2.08745,66.00689,0,,1.9340001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:15.000Z,2.213156,66.0013,0,,2.002,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:16.000Z,2.338804,65.9956,0,,2.078,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:17.000Z,2.464394,65.989784,0,,2.16,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:18.000Z,2.589924,65.983864,0,,2.2380002,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:19.000Z,2.715394,65.97784,0,,2.2840002,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:20.000Z,2.840802,65.971695,0,,2.2540002,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:21.000Z,2.966148,65.96545,0,,2.1650002,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:22.000Z,3.091429,65.95909,0,,2.0900002,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:23.000Z,3.216646,65.95263,0,,2.065,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:24.000Z,3.341797,65.94605,0,,2.0760002,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:25.000Z,3.466881,65.93937,0,,2.0760002,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:26.000Z,3.591897,65.93258,0,,2.0770001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:27.000Z,3.716844,65.92568,0,,2.0540001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:28.000Z,3.841721,65.91867,0,,1.9990001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:29.000Z,3.966527,65.91155,0,,1.9030001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:30.000Z,4.091261,65.90433,0,,1.7650001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:31.000Z,4.215922,65.896996,0,,1.6010001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:32.000Z,4.340508,65.88956,0,,1.4480001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:33.000Z,4.46502,65.88201,0,,1.3620001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:34.000Z,4.589456,65.87435,0,,1.393,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:35.000Z,4.713814,65.86659,0,,1.5600001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:36.000Z,4.838094,65.85872,0,,1.764,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:37.000Z,4.962295,65.85074,0,,1.9120001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:38.000Z,5.086416,65.84265,0,,1.9720001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:39.000Z,5.210456,65.83446,0,,1.9800001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:40.000Z,5.334414,65.82616,0,,1.9310001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:41.000Z,5.458289,65.81775,0,,1.848,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:42.000Z,5.58208,65.809235,0,,1.7670001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:43.000Z,5.705785,65.80061,0,,1.705,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:44.000Z,5.829405,65.791885,0,,1.6550001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:45.000Z,5.952938,65.78305,0,,1.6060001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:46.000Z,6.076382,65.77411,0,,1.5660001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:47.000Z,6.199738,65.76506,0,,1.5410001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:48.000Z,6.323004,65.75591,0,,1.5250001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:49.000Z,6.44618,65.74665,0,,1.5170001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:50.000Z,6.569264,65.73728,0,,1.5220001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:51.000Z,6.692255,65.72781,0,,1.5330001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:52.000Z,6.815152,65.71823,0,,1.539,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:53.000Z,6.937955,65.70855,0,,1.5270001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:54.000Z,7.060663,65.69876,0,,1.5040001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:55.000Z,7.183274,65.688866,0,,1.475,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:56.000Z,7.305788,65.67887,0,,1.4440001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:57.000Z,7.428204,65.66876,0,,1.4260001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:58.000Z,7.550521,65.658554,0,,1.4080001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:41:59.000Z,7.672738,65.64824,0,,1.3750001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:00.000Z,7.794854,65.637825,0,,1.34,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:01.000Z,7.916868,65.6273,0,,1.271,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:02.000Z,8.03878,65.61667,0,,1.25,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:03.000Z,8.160588,65.60594,0,,1.2290001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:04.000Z,8.282292,65.5951,0,,1.223,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:05.000Z,8.40389,65.58416,0,,1.223,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:06.000Z,8.525383,65.57312,0,,1.228,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:07.000Z,8.646769,65.561966,0,,1.2390001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:08.000Z,8.768047,65.55072,0,,1.251,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:09.000Z,8.889216,65.53936,0,,1.258,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:10.000Z,9.010275,65.5279,0,,1.258,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:11.000Z,9.131225,65.51634,0,,1.253,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:12.000Z,9.252063,65.50468,0,,1.2440001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:13.000Z,9.37279,65.49291,0,,1.233,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:14.000Z,9.493403,65.48104,0,,1.2320001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:15.000Z,9.613903,65.46907,0,,1.2110001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:16.000Z,9.734289,65.45699,0,,1.164,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:17.000Z,9.854559,65.44482,0,,1.095,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:18.000Z,9.974713,65.43253,0,,1.041,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:19.000Z,10.094751,65.42015,0,,1.028,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:20.000Z,10.214671,65.40767,0,,1.0600001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:21.000Z,10.334472,65.39508,0,,1.0910001,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:22.000Z,10.454155,65.38239,0,,1.069,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:23.000Z,10.573717,65.369606,0,,1.006,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:24.000Z,10.693159,65.35672,0,,0.94000006,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:25.000Z,10.81248,65.34373,0,,0.90000004,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:26.000Z,10.931678,65.330635,0,,0.897,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:27.000Z,11.050753,65.317444,0,,0.919,1
VAVH,Sentinel-6A,SAT,2024-08-29T11:42:28.000Z,11.169705,65.30415,0,,0.95000005,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:36:50.000Z,-4.357166,63.125183,0,,1.5320001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:36:51.000Z,-4.256268,63.1014,0,,1.5200001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:36:53.000Z,-4.054985,63.05359,0,,1.501,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:36:54.000Z,-3.954602,63.029568,0,,1.4790001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:36:55.000Z,-3.854391,63.00547,0,,1.4790001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:36:56.000Z,-3.754352,62.981297,0,,1.4710001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:36:57.000Z,-3.654485,62.957047,0,,1.4720001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:36:58.000Z,-3.554791,62.932716,0,,1.4590001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:36:59.000Z,-3.455268,62.908314,0,,1.5050001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:00.000Z,-3.355919,62.883835,0,,1.639,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:01.000Z,-3.256742,62.859276,0,,1.7750001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:02.000Z,-3.157737,62.834644,0,,1.8560001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:03.000Z,-3.058905,62.80994,0,,1.848,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:04.000Z,-2.960246,62.785156,0,,1.7870001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:05.000Z,-2.861759,62.7603,0,,1.7060001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:06.000Z,-2.763445,62.735367,0,,1.631,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:07.000Z,-2.665304,62.710358,0,,1.58,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:08.000Z,-2.567336,62.68528,0,,1.575,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:09.000Z,-2.469541,62.660122,0,,1.6300001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:10.000Z,-2.371919,62.63489,0,,1.7190001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:11.000Z,-2.274469,62.60959,0,,1.8100001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:12.000Z,-2.177193,62.58421,0,,1.8650001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:13.000Z,-2.08009,62.55876,0,,1.8650001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:14.000Z,-1.983159,62.533237,0,,1.8210001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:15.000Z,-1.886402,62.50764,0,,1.751,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:16.000Z,-1.789817,62.48197,0,,1.682,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:17.000Z,-1.693406,62.456226,0,,1.628,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:18.000Z,-1.597168,62.430412,0,,1.588,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:19.000Z,-1.501103,62.404526,0,,1.57,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:20.000Z,-1.40521,62.378567,0,,1.575,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:21.000Z,-1.309491,62.352535,0,,1.603,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:22.000Z,-1.213945,62.32643,0,,1.6400001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:23.000Z,-1.118571,62.30026,0,,1.6660001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:24.000Z,-1.023371,62.274014,0,,1.6680001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:25.000Z,-0.928343,62.247696,0,,1.6340001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:26.000Z,-0.833489,62.22131,0,,1.582,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:27.000Z,-0.738807,62.19485,0,,1.534,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:28.000Z,-0.644298,62.168324,0,,1.514,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:29.000Z,-0.549962,62.141727,0,,1.5180001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:30.000Z,-0.455799,62.11506,0,,1.5250001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:31.000Z,-0.361808,62.08832,0,,1.5280001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:32.000Z,-0.26799,62.061512,0,,1.5320001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:33.000Z,-0.174345,62.034634,0,,1.5350001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:34.000Z,-0.080872,62.00769,0,,1.5380001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:35.000Z,0.012429,61.980675,0,,1.5430001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:36.000Z,0.105557,61.95359,0,,1.5510001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:37.000Z,0.198512,61.926437,0,,1.5610001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:38.000Z,0.291296,61.899216,0,,1.5740001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:39.000Z,0.383907,61.871925,0,,1.588,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:40.000Z,0.476346,61.84457,0,,1.6,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:41.000Z,0.568613,61.817142,0,,1.613,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:42.000Z,0.660708,61.78965,0,,1.631,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:43.000Z,0.752631,61.762093,0,,1.636,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:44.000Z,0.844382,61.734463,0,,1.6290001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:45.000Z,0.935962,61.706768,0,,1.6200001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:46.000Z,1.02737,61.67901,0,,1.6140001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:47.000Z,1.118606,61.65118,0,,1.6140001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:48.000Z,1.209671,61.623283,0,,1.6110001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:49.000Z,1.300565,61.595325,0,,1.5940001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:50.000Z,1.391287,61.5673,0,,1.5730001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:51.000Z,1.481838,61.539204,0,,1.5500001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:52.000Z,1.572219,61.511047,0,,1.5320001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:53.000Z,1.662428,61.482822,0,,1.5150001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:54.000Z,1.752467,61.454533,0,,1.506,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:55.000Z,1.842335,61.42618,0,,1.4990001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:56.000Z,1.932032,61.397762,0,,1.4940001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:57.000Z,2.021559,61.369278,0,,1.4900001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:58.000Z,2.110916,61.34073,0,,1.4890001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:37:59.000Z,2.200102,61.31212,0,,1.491,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:00.000Z,2.289118,61.28344,0,,1.4950001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:01.000Z,2.377965,61.2547,0,,1.498,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:02.000Z,2.466642,61.225895,0,,1.506,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:03.000Z,2.555149,61.19703,0,,1.5120001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:04.000Z,2.643486,61.1681,0,,1.5070001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:05.000Z,2.731655,61.139103,0,,1.4560001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:06.000Z,2.819654,61.110046,0,,1.36,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:07.000Z,2.907484,61.080925,0,,1.248,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:08.000Z,2.995145,61.051743,0,,1.176,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:09.000Z,3.082637,61.022495,0,,1.159,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:10.000Z,3.169961,60.99319,0,,1.172,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:11.000Z,3.257116,60.96382,0,,1.2080001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:12.000Z,3.344104,60.934387,0,,1.253,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:13.000Z,3.430922,60.904896,0,,1.3000001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:14.000Z,3.517573,60.875343,0,,1.3510001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:15.000Z,3.604057,60.845726,0,,1.399,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:16.000Z,3.690372,60.81605,0,,1.4260001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:17.000Z,3.77652,60.786312,0,,1.416,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:18.000Z,3.862501,60.756516,0,,1.368,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:19.000Z,3.948315,60.726654,0,,1.2830001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:20.000Z,4.033962,60.696735,0,,1.176,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:21.000Z,4.119442,60.666756,0,,1.0710001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:22.000Z,4.204755,60.63672,0,,0.99700004,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:23.000Z,4.289902,60.606617,0,,0.957,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:24.000Z,4.374883,60.576458,0,,0.91800004,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:25.000Z,4.459698,60.54624,0,,0.882,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:26.000Z,4.544347,60.515965,0,,0.855,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:27.000Z,4.62883,60.485626,0,,0.846,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:38:28.000Z,4.713148,60.45523,0,,0.86700004,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:39:26.000Z,9.327955,58.59751,0,,0.98200005,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:39:27.000Z,9.402909,58.563946,0,,0.98,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:39:28.000Z,9.477711,58.530334,0,,0.96900004,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:39:29.000Z,9.552363,58.496674,0,,0.96400005,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:39:30.000Z,9.626864,58.462963,0,,0.95900005,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:39:31.000Z,9.701215,58.429203,0,,0.97300005,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:39:32.000Z,9.775415,58.395397,0,,1.0020001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:39:33.000Z,9.849466,58.36154,0,,1.0300001,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:39:34.000Z,9.923367,58.32764,0,,1.064,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:39:35.000Z,9.997119,58.29369,0,,1.098,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:39:36.000Z,10.070722,58.259693,0,,1.131,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:39:37.000Z,10.144176,58.225647,0,,1.148,1
VAVH,Sentinel-6A,SAT,2024-08-29T13:39:38.000Z,10.217481,58.191555,0,,1.1500001,1
